worker_id;question_id;question;prediction;answer_key;correct;latency_s;model;timestamp;raw_output;prompt_tokens;gen_tokens;gen_eval_ns;total_ns
1;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.47;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19523906;469215818
12;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.471;llama3.1:8b;2025-12-26 04:47:19;C;78;2;18668612;470003575
15;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.472;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19453888;470800310
14;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.471;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19538119;470427283
8;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.47;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19840188;469515076
5;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.47;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19567319;469455566
19;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.471;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19519698;469874549
17;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.471;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19488852;470292949
10;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.471;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19384345;470008235
13;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.471;llama3.1:8b;2025-12-26 04:47:19;C;78;2;18746259;470574370
3;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.471;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19489936;470586662
2;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.471;llama3.1:8b;2025-12-26 04:47:19;C;78;2;18479295;470622927
7;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.47;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19345947;468512156
9;374;If a reception is held with hotel guests walking by, what is the likely venue?;C;C;1;0.468;llama3.1:8b;2025-12-26 04:47:19;C;78;2;19492595;467708509
18;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:19;B;80;2;35074443;470814576
6;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19571028;471137738
4;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:19;B;80;2;18451319;471110984
16;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19309170;471236564
0;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:19;B;80;2;18944997;471176278
11;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19512190;471755511
1;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19671434;471670450
12;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19519396;471251845
15;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19539640;471778843
14;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;18453156;472157076
8;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19410361;471941206
5;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19546113;472044524
19;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19546509;471941838
17;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;18748191;472578970
10;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19501492;471703288
13;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.474;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19376694;472899348
3;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.474;llama3.1:8b;2025-12-26 04:47:19;B;80;2;18572616;473426288
2;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.474;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19318417;473298331
7;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.474;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19417340;473292843
9;375;What is a place that is far away from your house and where you could consume beer?;B;B;1;0.475;llama3.1:8b;2025-12-26 04:47:19;B;80;2;19583820;473968998
18;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;D;A;0;0.471;llama3.1:8b;2025-12-26 04:47:19;D;76;2;32175368;470485151
6;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:19;A;76;2;19407157;470558845
4;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;D;A;0;0.471;llama3.1:8b;2025-12-26 04:47:19;D;76;2;18527185;470674138
16;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.472;llama3.1:8b;2025-12-26 04:47:19;A;76;2;19046066;471436272
0;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.472;llama3.1:8b;2025-12-26 04:47:19;A;76;2;19382247;471002969
11;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;D;A;0;0.471;llama3.1:8b;2025-12-26 04:47:19;D;76;2;19500670;470519584
1;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:19;A;76;2;19405433;470062055
12;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:20;A;76;2;19447189;470029835
15;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:20;A;76;2;19474057;470027619
14;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:20;A;76;2;16940216;470356108
5;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.449;llama3.1:8b;2025-12-26 04:47:20;A;76;2;18282244;448385634
8;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.494;llama3.1:8b;2025-12-26 04:47:20;A;76;2;19377535;493588173
19;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.472;llama3.1:8b;2025-12-26 04:47:20;A;76;2;19588688;471116386
17;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:20;A;76;2;19337231;470668819
10;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:20;A;76;2;19376004;470620004
13;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.472;llama3.1:8b;2025-12-26 04:47:20;A;76;2;19530741;471197724
3;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:20;A;76;2;19346512;470408386
2;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;D;A;0;0.471;llama3.1:8b;2025-12-26 04:47:20;D;76;2;19621620;470656296
7;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;A;A;1;0.472;llama3.1:8b;2025-12-26 04:47:20;A;76;2;18314416;471123591
9;376;If a court case is dismissed after hearing testimony, what would be a likely cause?;D;A;0;0.471;llama3.1:8b;2025-12-26 04:47:20;D;76;2;19111073;470715570
18;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.472;llama3.1:8b;2025-12-26 04:47:20;A;71;2;26837012;470892434
6;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.472;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19409765;471107051
4;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.472;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19737160;470849649
16;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19641676;470639628
0;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.471;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19460200;470738554
11;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19639046;471072326
1;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19699217;473728581
12;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.475;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19162888;473818613
15;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19647381;473368668
14;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.473;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19503050;472441806
5;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.473;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19903785;472339967
8;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19724069;472827274
19;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19504857;472743474
17;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19988367;473383933
10;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19492913;473497875
13;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.473;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19491530;472498901
3;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19762970;473365720
2;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19669417;473335097
7;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.474;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19568465;472789182
9;377;Sitting down quickly after eating beans could lead to what?;A;A;1;0.475;llama3.1:8b;2025-12-26 04:47:20;A;71;2;19990542;473733825
18;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.474;llama3.1:8b;2025-12-26 04:47:20;B;76;2;32161538;473535397
6;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.475;llama3.1:8b;2025-12-26 04:47:20;B;76;2;19664115;474161383
4;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.475;llama3.1:8b;2025-12-26 04:47:20;B;76;2;19629651;474154771
16;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.475;llama3.1:8b;2025-12-26 04:47:20;B;76;2;19584276;474560541
0;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.475;llama3.1:8b;2025-12-26 04:47:20;B;76;2;19615668;474584920
11;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:20;B;76;2;19436594;472035815
1;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:20;B;76;2;18944462;471864865
12;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:20;B;76;2;18637460;472082067
15;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:20;B;76;2;19408887;472437815
14;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.474;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19104034;473302296
5;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19465422;472549185
8;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19553783;472474654
19;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19388878;472400207
17;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19411158;471975335
10;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19418658;471910345
13;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:21;B;76;2;18964483;472085387
3;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.473;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19690033;471975474
2;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19649922;471762942
7;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:21;B;76;2;19554466;471431440
9;378;John was my neighbor, it was easy to talk to him. He was never what?;B;B;1;0.472;llama3.1:8b;2025-12-26 04:47:21;B;76;2;20106884;471249696
18;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;31250794;471638221
6;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19804376;471260755
4;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19693233;471302792
16;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19679905;471233911
0;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19659377;471421475
11;379;Where do people want to have a lot of coffee?;D;B;0;0.473;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19219102;472701215
1;379;Where do people want to have a lot of coffee?;D;B;0;0.473;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19655152;472720362
12;379;Where do people want to have a lot of coffee?;D;B;0;0.473;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19388559;471942074
15;379;Where do people want to have a lot of coffee?;D;B;0;0.473;llama3.1:8b;2025-12-26 04:47:21;D;68;2;20413755;472408974
14;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19364182;471608357
5;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19677763;471210885
8;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19634151;471478615
19;379;Where do people want to have a lot of coffee?;D;B;0;0.473;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19831931;471821590
17;379;Where do people want to have a lot of coffee?;D;B;0;0.473;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19648058;472206181
10;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19374436;471805663
13;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;18412010;471769566
3;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19354002;471489445
2;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19669237;471502482
7;379;Where do people want to have a lot of coffee?;D;B;0;0.472;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19542957;471434844
9;379;Where do people want to have a lot of coffee?;D;B;0;0.471;llama3.1:8b;2025-12-26 04:47:21;D;68;2;19585194;470593755
18;380;You stop and have food all around you, what are you?;E;E;1;0.471;llama3.1:8b;2025-12-26 04:47:21;E;73;2;31439321;470066881
6;380;You stop and have food all around you, what are you?;E;E;1;0.471;llama3.1:8b;2025-12-26 04:47:21;E;73;2;19513235;469829551
4;380;You stop and have food all around you, what are you?;E;E;1;0.471;llama3.1:8b;2025-12-26 04:47:21;E;73;2;19442496;469875603
16;380;You stop and have food all around you, what are you?;E;E;1;0.471;llama3.1:8b;2025-12-26 04:47:21;E;73;2;18508791;469666678
0;380;You stop and have food all around you, what are you?;E;E;1;0.47;llama3.1:8b;2025-12-26 04:47:21;E;73;2;19379065;469249859
12;380;You stop and have food all around you, what are you?;E;E;1;0.423;llama3.1:8b;2025-12-26 04:47:21;E;73;2;19436527;422730351
15;380;You stop and have food all around you, what are you?;E;E;1;0.422;llama3.1:8b;2025-12-26 04:47:21;E;73;2;19315516;421531329
11;380;You stop and have food all around you, what are you?;E;E;1;0.514;llama3.1:8b;2025-12-26 04:47:21;E;73;2;18552588;513113615
1;380;You stop and have food all around you, what are you?;E;E;1;0.514;llama3.1:8b;2025-12-26 04:47:21;E;73;2;18802424;513571782
14;380;You stop and have food all around you, what are you?;E;E;1;0.468;llama3.1:8b;2025-12-26 04:47:21;E;73;2;19578256;467618758
5;380;You stop and have food all around you, what are you?;E;E;1;0.468;llama3.1:8b;2025-12-26 04:47:21;E;73;2;19250203;467258696
8;380;You stop and have food all around you, what are you?;E;E;1;0.468;llama3.1:8b;2025-12-26 04:47:21;E;73;2;19456437;466973122
19;380;You stop and have food all around you, what are you?;E;E;1;0.467;llama3.1:8b;2025-12-26 04:47:22;E;73;2;18974650;466206845
17;380;You stop and have food all around you, what are you?;E;E;1;0.467;llama3.1:8b;2025-12-26 04:47:22;E;73;2;19523467;466398774
10;380;You stop and have food all around you, what are you?;E;E;1;0.467;llama3.1:8b;2025-12-26 04:47:22;E;73;2;19491273;466497843
13;380;You stop and have food all around you, what are you?;E;E;1;0.467;llama3.1:8b;2025-12-26 04:47:22;E;73;2;19470991;465580194
3;380;You stop and have food all around you, what are you?;E;E;1;0.467;llama3.1:8b;2025-12-26 04:47:22;E;73;2;19457730;466079944
2;380;You stop and have food all around you, what are you?;E;E;1;0.467;llama3.1:8b;2025-12-26 04:47:22;E;73;2;19532048;465653744
7;380;You stop and have food all around you, what are you?;E;E;1;0.466;llama3.1:8b;2025-12-26 04:47:22;E;73;2;19255260;465776585
9;380;You stop and have food all around you, what are you?;E;E;1;0.466;llama3.1:8b;2025-12-26 04:47:22;E;73;2;19455972;465483511
18;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.47;llama3.1:8b;2025-12-26 04:47:22;A;86;2;34103667;469074971
6;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.47;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19078050;468741082
4;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.469;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19310818;468446458
16;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.469;llama3.1:8b;2025-12-26 04:47:22;A;86;2;18285548;468322429
0;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.469;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19009604;468053758
12;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.469;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19442914;468081944
15;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.47;llama3.1:8b;2025-12-26 04:47:22;A;86;2;18486985;468807133
11;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.469;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19095870;468590941
1;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.47;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19445923;468413799
14;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.47;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19540887;468863205
5;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.47;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19356314;468737305
8;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.48;llama3.1:8b;2025-12-26 04:47:22;A.;86;3;29880790;479245346
19;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.491;llama3.1:8b;2025-12-26 04:47:22;A.;86;3;29976224;490306572
17;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.491;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19276449;490125503
10;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.491;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19600206;490112336
13;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.491;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19304404;489791043
3;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.491;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19702496;490100357
2;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.491;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19307610;489804547
7;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.491;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19294149;489367901
9;381;James was meeting a friend.  They had planed a slow day. They didn't want to do much.  They just wanted what?;A;A;1;0.491;llama3.1:8b;2025-12-26 04:47:22;A;86;2;19302093;490034308
18;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.487;llama3.1:8b;2025-12-26 04:47:22;D;79;2;32128475;486267947
6;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.487;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19354998;486474436
4;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.487;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19343661;486407833
16;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.487;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19364946;486032820
0;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.487;llama3.1:8b;2025-12-26 04:47:22;D;79;2;18960859;486528566
12;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.488;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19330804;486541253
15;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.487;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19331541;486485661
11;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.488;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19121774;486515431
1;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.487;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19021626;485938403
14;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.487;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19303655;485255423
5;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.486;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19058261;485469768
8;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.476;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19563335;475458547
19;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.467;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19440962;465433108
17;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.467;llama3.1:8b;2025-12-26 04:47:22;D;79;2;19578464;466148146
10;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.467;llama3.1:8b;2025-12-26 04:47:23;D;79;2;19532716;465898436
13;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.467;llama3.1:8b;2025-12-26 04:47:23;D;79;2;18992893;466549675
3;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.468;llama3.1:8b;2025-12-26 04:47:23;D;79;2;18888150;466992310
7;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.446;llama3.1:8b;2025-12-26 04:47:23;D;79;2;19606680;444967973
2;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.491;llama3.1:8b;2025-12-26 04:47:23;D;79;2;18670039;490112928
9;382;The car's steering seem quite loose, but he still considered purchasing it because he needed something small and what?;D;D;1;0.47;llama3.1:8b;2025-12-26 04:47:23;D;79;2;19821108;468630541
18;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.477;llama3.1:8b;2025-12-26 04:47:23;C;104;2;38562984;475984647
6;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.478;llama3.1:8b;2025-12-26 04:47:23;C;104;2;19671803;476827445
4;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.478;llama3.1:8b;2025-12-26 04:47:23;C;104;2;19524572;477207224
16;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.479;llama3.1:8b;2025-12-26 04:47:23;C;104;2;19576317;477475689
0;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.479;llama3.1:8b;2025-12-26 04:47:23;C;104;2;19396019;477614421
12;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.478;llama3.1:8b;2025-12-26 04:47:23;C;104;2;18494959;477539689
15;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.48;llama3.1:8b;2025-12-26 04:47:23;C;104;2;19555425;478281063
11;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.48;llama3.1:8b;2025-12-26 04:47:23;C;104;2;19480049;479167318
1;383;Dan was a farmer with just one heifer.  But that was okay, he only kept her for milk, and he didn't think he'd find good farmland in a place as cold as where?;C;C;1;0.48;llama3.1:8b;2025-12-26 04:47:23;C;104;2;19390565;479548275
